1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FEDERAL FACILITY,19. INDUSTRY SECTOR CODE,20. INDUSTRY SECTOR,21. PRIMARY SIC,22. SIC 2,23. SIC 3,24. SIC 4,25. SIC 5,26. SIC 6,27. PRIMARY NAICS,28. NAICS 2,29. NAICS 3,30. NAICS 4,31. NAICS 5,32. NAICS 6,33. DOC_CTRL_NUM,34. CHEMICAL,35. ELEMENTAL METAL INCLUDED,36. TRI CHEMICAL/COMPOUND ID,37. CAS#,38. SRS ID,39. CLEAN AIR ACT CHEMICAL,40. CLASSIFICATION,41. METAL,42. METAL CATEGORY,43. CARCINOGEN,44. PFAS,45. FORM TYPE,46. UNIT OF MEASURE,47. 5.1 - FUGITIVE AIR,48. 5.2 - STACK AIR,49. 5.3 - WATER,50. 5.4 - UNDERGROUND,51. 5.4.1 - UNDERGROUND CL I,52. 5.4.2 - UNDERGROUND C II-V,53. 5.5.1 - LANDFILLS,54. 5.5.1A - RCRA C LANDFILL,55. 5.5.1B - OTHER LANDFILLS,56. 5.5.2 - LAND TREATMENT,57. 5.5.3 - SURFACE IMPNDMNT,58. 5.5.3A - RCRA SURFACE IM,59. 5.5.3B - OTHER SURFACE I,60. 5.5.4 - OTHER DISPOSAL,61. ON-SITE RELEASE TOTAL,62. 6.1 - POTW - TRNS RLSE,63. 6.1 - POTW - TRNS TRT,64. POTW - TOTAL TRANSFERS,65. 6.2 - M10,66. 6.2 - M41,67. 6.2 - M62,68. 6.2 - M40 METAL,69. 6.2 - M61 METAL,70. 6.2 - M71,71. 6.2 - M81,72. 6.2 - M82,73. 6.2 - M72,74. 6.2 - M63,75. 6.2 - M66,76. 6.2 - M67,77. 6.2 - M64,78. 6.2 - M65,79. 6.2 - M73,80. 6.2 - M79,81. 6.2 - M90,82. 6.2 - M94,83. 6.2 - M99,84. OFF-SITE RELEASE TOTAL,85. 6.2 - M20,86. 6.2 - M24,87. 6.2 - M26,88. 6.2 - M28,89 6.2 - M93,90. OFF-SITE RECYCLED TOTAL,91. 6.2 - M56,92. 6.2 - M92,93. OFF-SITE ENERGY RECOVERY T,94. 6.2 - M40 NON-METAL,95. 6.2 - M50,96. 6.2 - M54,97. 6.2 - M61 NON-METAL,98. 6.2 - M69,99. 6.2 - M95,100. OFF-SITE TREATED TOTAL,101. 6.2 - UNCLASSIFIED,102. 6.2 - TOTAL TRANSFER,103. TOTAL RELEASES,104. 8.1 - RELEASES,105. 8.1A - ON-SITE CONTAINED,106. 8.1B - ON-SITE OTHER ,107. 8.1C - OFF-SITE CONTAIN,108. 8.1D - OFF-SITE OTHER R,109. 8.2 - ENERGY RECOVER ON,110. 8.3 - ENERGY RECOVER OF,111. 8.4 - RECYCLING ON SITE,112. 8.5 - RECYCLING OFF SIT,113. 8.6 - TREATMENT ON SITE,114. 8.7 - TREATMENT OFF SITE,115. PRODUCTION WSTE (8.1-8.7),116. 8.8 - ONE-TIME RELEASE,117. PROD_RATIO_OR_ ACTIVITY,118. 8.9 - PRODUCTION RATIO,
"2020","9880WSRPXX434LD","110060260453","PACIFIC AEROSPACE & ELECTRONICS","434 OLDS STATION RD","WENATCHEE","CHELAN","WA","98801","","","47.463986","-120.325565","NAD83","NA","","NA","NO","334","Computers and Electronic Products","","","","","","","334417","","","","","","1320219001171","1-Bromopropane","NO","0000106945","106-94-5","23994","NO","TRI","NO","0","NO","NO","R","Pounds","5","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15340","0","0","15340","0","0","0","0","0","0","0","0","0","0","0","15340","5","0","0","5","0","0","0","0","12900","15340","0","0","28245","","",""
"2020","98072PRXRS16130","110000902382","PRAXAIR SPECIALTY CERAMICS","16130 WOOD RED RD SUITE 7","WOODINVILLE","KING","WA","98072","","","47.746051","-122.159944","NAD83","PRAXAIR INC","197154586","LINDE INC","NO","325","Chemicals","","","","","","","325180","","","","","","1320218645861","Nitrate compounds (water dissociable; reportable only when in aqueous solution)","NO","N511","N511","649616","NO","TRI","NO","0","NO","NO","R","Pounds","1069","1390","0","0","0","0","0","0","0","0","0","0","0","0","2459","128.3","1154.7","1283","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","128.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1154.7","0","1283","2587.3","0","0","2459","0","128.3","0","0","0","0","6949","1154.7","10691","","ACTIVITY","1.04"
"2020","98221PGTSN600ST","110008214360","SHELL OIL PRODUCTS US - PUGET SOUND REFINERY","8505 SOUTH TEXAS RD","ANACORTES","SKAGIT","WA","98221","","","48.472836","-122.560194","NAD83","SHELL OIL CO","131489817","SHELL PETROLEUM INC","NO","324","Petroleum","","","","","","","324110","","","","","","1320218809200","Propylene","NO","0000115071","115-07-1","29009","NO","TRI","NO","0","NO","NO","R","Pounds","582","178","0","0","0","0","0","0","0","0","0","0","0","0","760","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","760","0","0","760","0","0","0","0","0","0","30","0","790","","ACTIVITY",".81"
"2020","98225THSRC730MA","110000490031","OESER CO","730 MARINE DR","BELLINGHAM","WHATCOM","WA","98225","","","48.770278","-122.514444","NAD83","NA","","NA","NO","321","Wood Products","","","","","","","321114","","","","","","1320218739783","Pentachlorophenol","NO","0000087865","87-86-5","11437","YES","TRI","NO","0","YES","NO","A","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0"
"2020","98433SDDSR11MIL","110070596041","U.S. ARMY JOINT BASE LEWIS-MCCHORD","11 MILES S OF TACOMA CITY","JBLM","PIERCE","WA","984339500","","","47.09033","-122.6088","NAD83","US DEPARTMENT OF DEFENSE","NA","US DEPARTMENT OF DEFENSE","YES","999","Other","","","","","","","928110","","","","","","1320219283532","Copper","NO","0007440508","7440-50-8","150086","NO","TRI","YES","1","NO","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","89400","89400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.65","0","2.65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.65","89402.65","0","0","89400","0","2.65","0","0","0","0","0","0","89402.65","","ACTIVITY",".63"
"2020","99301TDWTR671TA","110000491600","TIDEWATER TERMINAL CO SNAKE RIVER TERMINAL","671 TANK FARM RD","PASCO","FRANKLIN","WA","99301","","","46.224013","-119.016813","NAD83","TIDEWATER HOLDINGS INC","963958152","TIDEWATER HOLDINGS INC","NO","4247","Petroleum Bulk Terminals","","","","","","","424710","","","","","","1320218742462","Ammonia","NO","0007664417","7664-41-7","152389","NO","TRI","NO","0","NO","NO","R","Pounds","1400","0","0","0","0","0","0","0","0","0","0","0","0","0","1400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2979","0","0","0","0","0","0","2979","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2979","4379","0","0","1400","2979","0","0","0","0","0","0","0","4379","","PRODUCTION",".72"
"2020","98314SDDSN1400F","110006894833","US NAVY PSNS & IMF - BREMERTON SITE & NAVAL BASE KITSAP","1400 FARRAGUT AVE","BREMERTON","KITSAP","WA","98314","","","47.558583","-122.645877","NAD83","US DEPARTMENT OF DEFENSE","NA","US DEPARTMENT OF DEFENSE","YES","999","Other","","","","","","","928110","","","","","","1320219253958","Copper","NO","0007440508","7440-50-8","150086","NO","TRI","YES","1","NO","NO","R","Pounds","0","0","56","0","0","0","0","0","0","0","0","0","0","0","56","12","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","866618","69","866699","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","866700","866755","0","0","56","0","866699","0","0","0","1","0","0","866756","","PRODUCTION","1"
"2020","9921WRGNSP1671E","110070941494","ERGON ASPHALT & EMULSIONS INC - SPOKANE VALLEY","16710 E EUCLID AVE","SPOKANE","SPOKANE","WA","99216","","","47.68391","-117.17808","NAD83","ERGON INC","087023743","ERGON INC","NO","324","Petroleum","","","","","","","324121","","","","","","1320218765586","Polycyclic aromatic compounds","NO","N590","N590","649749","YES","PBT","NO","0","YES","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"2020","98203LNGMN65MER","110015970458","AVTECHTYEE","6500 MERRILL CREEK PKWY","EVERETT","SNOHOMISH","WA","98203","","","47.93899","-122.26912","NAD83","TRANSDIGM INC","808784326","TRANSDIGM INC","NO","336","Transportation Equipment","","","","","","","336413","334418","","","","","1320218920318","Copper","NO","0007440508","7440-50-8","150086","NO","TRI","YES","1","NO","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3975","3975","0","0","0","0","0","0","0","0","0","0","0","3975","0","0","0","0","0","0","0","0","0","3975","0","0","3975","","",""
"2020","99363BSCSCPOBOX","110005312713","BOISE WHITE PAPER LLC","31831 W HWY 12","WALLULA","WALLA WALLA","WA","99363","","","46.10396","-118.9184","NAD83","PACKAGING CORP OF AMERICA","060047151","PACKAGING CORP OF AMERICA","NO","322","Paper","","","","","","","322110","322130","322121","","","","1320219057054","Formic acid","NO","0000064186","64-18-6","3830","NO","TRI","NO","0","NO","NO","R","Pounds","0","0","83","0","0","0","0","0","0","0","0","0","0","0","83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83","0","0","83","0","0","0","0","0","0","0","0","83","","PRODUCTION","1.11"
