1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FEDERAL FACILITY,19. INDUSTRY SECTOR CODE,20. INDUSTRY SECTOR,21. PRIMARY SIC,22. SIC 2,23. SIC 3,24. SIC 4,25. SIC 5,26. SIC 6,27. PRIMARY NAICS,28. NAICS 2,29. NAICS 3,30. NAICS 4,31. NAICS 5,32. NAICS 6,33. DOC_CTRL_NUM,34. CHEMICAL,35. ELEMENTAL METAL INCLUDED,36. TRI CHEMICAL/COMPOUND ID,37. CAS#,38. SRS ID,39. CLEAN AIR ACT CHEMICAL,40. CLASSIFICATION,41. METAL,42. METAL CATEGORY,43. CARCINOGEN,44. PFAS,45. FORM TYPE,46. UNIT OF MEASURE,47. 5.1 - FUGITIVE AIR,48. 5.2 - STACK AIR,49. 5.3 - WATER,50. 5.4 - UNDERGROUND,51. 5.4.1 - UNDERGROUND CL I,52. 5.4.2 - UNDERGROUND C II-V,53. 5.5.1 - LANDFILLS,54. 5.5.1A - RCRA C LANDFILL,55. 5.5.1B - OTHER LANDFILLS,56. 5.5.2 - LAND TREATMENT,57. 5.5.3 - SURFACE IMPNDMNT,58. 5.5.3A - RCRA SURFACE IM,59. 5.5.3B - OTHER SURFACE I,60. 5.5.4 - OTHER DISPOSAL,61. ON-SITE RELEASE TOTAL,62. 6.1 - POTW - TRNS RLSE,63. 6.1 - POTW - TRNS TRT,64. POTW - TOTAL TRANSFERS,65. 6.2 - M10,66. 6.2 - M41,67. 6.2 - M62,68. 6.2 - M40 METAL,69. 6.2 - M61 METAL,70. 6.2 - M71,71. 6.2 - M81,72. 6.2 - M82,73. 6.2 - M72,74. 6.2 - M63,75. 6.2 - M66,76. 6.2 - M67,77. 6.2 - M64,78. 6.2 - M65,79. 6.2 - M73,80. 6.2 - M79,81. 6.2 - M90,82. 6.2 - M94,83. 6.2 - M99,84. OFF-SITE RELEASE TOTAL,85. 6.2 - M20,86. 6.2 - M24,87. 6.2 - M26,88. 6.2 - M28,89 6.2 - M93,90. OFF-SITE RECYCLED TOTAL,91. 6.2 - M56,92. 6.2 - M92,93. OFF-SITE ENERGY RECOVERY T,94. 6.2 - M40 NON-METAL,95. 6.2 - M50,96. 6.2 - M54,97. 6.2 - M61 NON-METAL,98. 6.2 - M69,99. 6.2 - M95,100. OFF-SITE TREATED TOTAL,101. 6.2 - UNCLASSIFIED,102. 6.2 - TOTAL TRANSFER,103. TOTAL RELEASES,104. 8.1 - RELEASES,105. 8.1A - ON-SITE CONTAINED,106. 8.1B - ON-SITE OTHER ,107. 8.1C - OFF-SITE CONTAIN,108. 8.1D - OFF-SITE OTHER R,109. 8.2 - ENERGY RECOVER ON,110. 8.3 - ENERGY RECOVER OF,111. 8.4 - RECYCLING ON SITE,112. 8.5 - RECYCLING OFF SIT,113. 8.6 - TREATMENT ON SITE,114. 8.7 - TREATMENT OFF SITE,115. PRODUCTION WSTE (8.1-8.7),116. 8.8 - ONE-TIME RELEASE,117. PROD_RATIO_OR_ ACTIVITY,118. 8.9 - PRODUCTION RATIO,
"2015","98362DSHWMMARIN","110010680370","MCKINLEY PAPER CO - WASHINGTON MILL","1902 MARINE DR","PORT ANGELES","CLALLAM","WA","98363","","","48.135179","-123.466428","NAD83","BIO PAPPEL","794658609","BIO PAPPEL","NO","322","Paper","","","","","","","322122","","","","","","1315213996073","Hydrogen sulfide","NO","0007783064","7783-06-4","154518","YES","TRI","NO","0","NO","NO","R","Pounds","1733.7","0","0","0","0","0","0","0","0","0","0","0","0","0","1733.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1733.7","0","0","1733.7","0","0","0","0","0","0","0","0","1733.7","","PRODUCTION",".88"
"2015","98409TLSFN3021S","110000495884","BRADKEN ENERGY","3021 S WILKESON ST","TACOMA","PIERCE","WA","98409","","","47.23278","-122.46","NAD83","BRADKEN INC","141874821","BRADKEN INC","NO","331","Primary Metals","","","","","","","331513","","","","","","1315214248712","Manganese","NO","0007439965","7439-96-5","149625","YES","TRI","YES","1","NO","NO","R","Pounds","4","34","0","0","0","0","0","0","0","0","0","0","0","0","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7906","0","0","0","0","0","0","7906","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7906","7944","0","0","38","7906","0","0","0","93372","0","0","0","101316","","PRODUCTION","1.01"
"2015","98221PGTSN600ST","110008214360","SHELL OIL PRODUCTS US - PUGET SOUND REFINERY","8505 SOUTH TEXAS RD","ANACORTES","SKAGIT","WA","98221","","","48.472836","-122.560194","NAD83","SHELL OIL CO","131489817","SHELL PETROLEUM INC","NO","324","Petroleum","","","","","","","324110","","","","","","1315214299354","Propylene","NO","0000115071","115-07-1","29009","NO","TRI","NO","0","NO","NO","R","Pounds","129","190","0","0","0","0","0","0","0","0","0","0","0","0","319","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","319","0","0","319","0","0","0","0","0","0","104","0","423","","ACTIVITY","1.1"
"2015","98205GLCRN2222R","110012701111","GLACIER NORTHWEST INC EVERETT PLANT","2222 ROSS AVE NE","EVERETT","SNOHOMISH","WA","98205","","","48.017914","-122.185832","NAD83","TAIHEIYO CEMENT USA INC","175418052","TAIHEIYO CEMENT USA INC","NO","327","Nonmetallic Mineral Product","","","","","","","327320","","","","","","1315213682331","Lead compounds","NO","N420","N420","650002","YES","PBT","YES","1","NO","NO","R","Pounds","0",".2","0","0","0","0","0","0","0","0","0","0","0","0",".2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","56.4","0","0","0","0","0","0","56.4","0","0","21.5","0","0","21.5","0","0","0","0","0","0","0","0","0","0","0","77.9","56.6","0","0",".2","56.4","0","0","0","24.4","21.5","0","0","102.5","","PRODUCTION","1.96"
"2015","98221SHLLLWESTM","110000537250","TESORO REFINING & MARKETING CO LLC","W MARCH POINT RD","ANACORTES","SKAGIT","WA","98221","","","48.489534","-122.564292","NAD83","MARATHON PETROLEUM CORP","968393996","MARATHON PETROLEUM CORP","NO","324","Petroleum","","","","","","","324110","","","","","","1315215800335","Methanol","NO","0000067561","67-56-1","4283","YES","TRI","NO","0","NO","NO","R","Pounds",".1","0","0","0","0","0","0","0","0","0","0","0","0","0",".1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".1","0","0",".1","0","0","0","0","0","0","58356","0","58356.1","","PRODUCTION",".94"
"2015","98221SHLLLWESTM","110000537250","TESORO REFINING & MARKETING CO LLC","W MARCH POINT RD","ANACORTES","SKAGIT","WA","98221","","","48.489534","-122.564292","NAD83","MARATHON PETROLEUM CORP","968393996","MARATHON PETROLEUM CORP","NO","324","Petroleum","","","","","","","324110","","","","","","1315214372854","Dioxin and dioxin-like compounds","NO","N150","N150","755371","YES","Dioxin","NO","0","YES","NO","R","Grams","0",".133","1.4","0","0","0","0","0","0","2.05","0","0","0","0","3.583","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".53","0","0","0","0",".53","0",".53","3.583","0","0","3.583","0","0","0","0","0","0","0",".53","4.113","","PRODUCTION",".94"
"2015","9842WCNCPH52EAS","110000897003","PHILLIPS 66 TACOMA TERMINAL","520 E D ST","TACOMA","PIERCE","WA","98421","","","47.258539","-122.4331","NAD83","PHILLIPS 66","078378508","PHILLIPS 66 CO","NO","4247","Petroleum Bulk Terminals","","","","","","","424710","","","","","","1315213689452","Xylene (mixed isomers)","NO","0001330207","1330-20-7","84970","YES","TRI","NO","0","NO","NO","R","Pounds","120","130","0","0","0","0","0","0","0","0","0","0","0","0","250","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1530","0","1530","0","0","0","2","0","0","2","0","1532","250","0","0","250","0","0","0","1530","0","0","340","2","2122","","PRODUCTION",".96"
"2015","99019HNTWD238AP","110031019920","HUNTWOOD INDUSTRIES","23800 E APPLEWAY AVE","LIBERTY LAKE","SPOKANE","WA","99019","","","47.678244","-117.084835","NAD83","NA","","NA","NO","337","Furniture","","","","","","","337110","","","","","","1315214440291","Toluene","NO","0000108883","108-88-3","25452","YES","TRI","NO","0","NO","NO","R","Pounds","250","750","0","0","0","0","0","0","0","0","0","0","0","0","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","750","0","750","0","0","0","0","0","0","0","0","750","1000","0","0","1000","0","0","0","750","0","0","0","0","1750","","PRODUCTION",".8"
"2015","99216CMNCLEAST1","110000491548","HONEYWELL ELECTRONIC MATERIALS INC","15128 E. EUCLID AVE","SPOKANE VALLEY","SPOKANE","WA","99216","","","47.684336","-117.198522","NAD83","HONEYWELL INTERNATIONAL INC","139691877","HONEYWELL INTERNATIONAL INC","NO","332","Fabricated Metals","","","","","","","332999","","","","","","1315214230512","Silver","NO","0007440224","7440-22-4","149849","NO","TRI","YES","1","NO","NO","R","Pounds","5","5","0","0","0","0","0","0","0","0","0","0","0","0","10","15","0","15","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","20","0","105","0","0","0","105","0","0","0","0","0","0","0","0","0","0","0","125","30","0","0","10","18.5","1.5","0","0","0","105","0","0","135","","PRODUCTION",".93"
"2015","98632WYRHS3401I","110000490898","NIPPON DYNAWAVE PACKAGING CO","3401 INDUSTRIAL WAY","LONGVIEW","COWLITZ","WA","98632","","","46.122749","-122.974048","NAD83","NA","","NA","NO","322","Paper","","","","","","","322110","322130","321999","113310","322122","","1315214139964","Zinc compounds","NO","N982","N982","649699","NO","TRI","YES","1","NO","NO","R","Pounds","0","112","7544","0","0","0","0","0","0","0","0","0","0","0","7656","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44794","0","0","0","0","0","0","44794","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44794","52450","0","0","7656","44794","0","0","0","0","0","0","0","52450","","PRODUCTION","1"
