esdcode,esdname,districtcode,schoolcode,districtname,schoolname,subject,indexall,indexamericanindian,indexasian,indexblack,indexhispanic,indexwhite,indexpacificislander,indextwoormoreraces,indexspecialed,indexltdenglish,indexlowincome,mettargetbeforeshall,mettargetbeforeshamerica,mettargetbeforeshasian,mettargetbeforeshblack,mettargetbeforeshhispanic,mettargetbeforeshwhite,mettargetbeforeshpacific,mettargetbeforeshtwoormo,mettargetbeforeshspecialed,mettargetbeforeshltdenglish,mettargetbeforeshlowincome,previousweightedcemetall,previousweightedcemetame,previousweightedcemetasian,previousweightedcemetblack,previousweightedcemethispanic,previousweightedcemetwhite,previousweightedcemetpac,previousweightedcemettwo,previousweightedcemetspecialed,previousweightedcemetltd,previousweightedcemetlowincome,reductionpercentall,reductionpercentamericanindian,reductionpercentasian,reductionpercentblack,reductionpercenthispanic,reductionpercentwhite,reductionpercentpacifici,reductionpercenttwoormoreraces,reductionpercentspecialed,reductionpercentltdenglish,reductionpercentlowincome,met10percentflagall,met10percentflagamericanindian,met10percentflagasian,met10percentflagblack,met10percentflaghispanic,met10percentflagwhite,met10percentflagpacifici,met10percentflagtwoormoreraces,met10percentflagspecialed,met10percentflagltdenglish,met10percentflaglowincome,metotherindicatorflagall,metotherindicatorflagame,metotherindicatorflagasian,metotherindicatorflagblack,metotherindicatorflaghispanic,metotherindicatorflagwhite,metotherindicatorflagpac,metotherindicatorflagtwo,metotherindicatorflagspecialed,metotherindicatorflagltd,metotherindicatorflaglowincome,mettargetaftershflagall,mettargetaftershflagamer,mettargetaftershflagasian,mettargetaftershflagblack,mettargetaftershflaghispanic,mettargetaftershflagwhite,mettargetaftershflagpaci,mettargetaftershflagtwoo,mettargetaftershflagspecialed,mettargetaftershflagltdenglish,mettargetaftershflaglowincome
34801,Educational Service District 113,14005,2834,Aberdeen School District,A J West Elementary,Math,,-50,-23.8,-20,,,,-42.9,,-6.8,,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,No,N<Required,No,,20,,50,,,,,,22.2,,,21.9,,20,,,,,,32.9,,,TRUE,FALSE,TRUE,,,FALSE,FALSE,,TRUE,,,TRUE,TRUE,TRUE,,,TRUE,TRUE,,TRUE,,No,N<Required,N<Required,N<Required,Yes,No,N/A,N<Required,No,N<Required,No
34801,Educational Service District 113,14005,3216,Aberdeen School District,Central Park Elementary,Math,-21.5,0,-25,-100,-34.5,,,,-77.7,-100,,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No,61,,,,37.5,,,,10,40,,-16.9,,,,-12,,,,-2.6,-66.7,,FALSE,,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No
34801,Educational Service District 113,14005,3857,Aberdeen School District,Harbor High School,Math,-17,,,,-100,0,,,-100,,-8.8,N<Required,N/A,N/A,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required,16.7,,,,33.3,,,,,,20,33.3,,,,-50,,,,0,,37.5,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,FALSE,,,,,FALSE,N<Required,N/A,N/A,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required
34801,Educational Service District 113,14005,3476,Aberdeen School District,J M Weatherwax High School,Math,,0,0,0,,,0,0,-59.7,-80,,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,N<Required,N<Required,No,,,,,,,,,7.1,,,,,,,,,,,18.3,20,,,,,,,,,,FALSE,FALSE,,,,,,,,,,FALSE,,,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,N<Required,N<Required,No
34801,Educational Service District 113,14005,2449,Aberdeen School District,McDermoth Elementary,Math,-27.9,-28.1,-57.1,-3.3,,-11.2,,-66.7,-67.9,-65.3,-35.6,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,N<Required,N<Required,No,51.2,40,,,,61.5,,,12.5,5.9,39.8,7.6,-19,,33.3,,18,,,-0.6,5.6,2.3,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,No,N<Required,N<Required,N<Required,No,No,N/A,N<Required,N<Required,N<Required,No
34801,Educational Service District 113,14005,2305,Aberdeen School District,Miller Junior High,Math,-48.8,-48.1,-17.4,-38.6,-58.8,-37.2,-25,-38.1,-76.7,-72.4,-57.5,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,No,No,47.5,,,,44.3,49.2,,,8.6,23.1,39.1,-8,25,,,-30.2,6.6,,,1.9,-17,-9.5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,No,No
34801,Educational Service District 113,14005,2763,Aberdeen School District,Robert Gray Elementary,Math,-35.9,-25,-50,-100,-29.1,,0,-50,-75.6,-75,-46.5,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,No,33.8,50,,100,10.3,,,,12,10,26.3,15.9,0,,,29.8,,,,-2.8,2.8,9,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,No
34801,Educational Service District 113,14005,2971,Aberdeen School District,Stevens Elementary School,Math,-16.5,-4.1,-11.1,-33.3,,-9.2,0,0,,-12.1,-16.5,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No,56.3,20,,,,58.3,,,,48.3,54.9,30.2,56.5,,66.7,,31.8,,,,-0.9,29.2,TRUE,TRUE,FALSE,TRUE,,TRUE,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,Yes,N<Required,N<Required,N<Required,Yes,Yes,N<Required,N<Required,Yes,N<Required,Yes
34801,Educational Service District 113,21226,2227,Adna School District,Adna Elementary School,Math,-25.5,,0,,-20,,,-50,-49.4,-100,,No,N/A,N<Required,N/A,N<Required,No,N/A,N/A,N<Required,N<Required,No,46.6,,,,20,,,,25,,,18.3,,,,50,,,,-3.7,,,FALSE,FALSE,,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,,TRUE,FALSE,FALSE,FALSE,,No,N/A,N<Required,N/A,N<Required,No,N/A,N<Required,N<Required,N<Required,No
34801,Educational Service District 113,21226,2441,Adna School District,Adna Middle/High School,Math,-30.2,-100,0,0,-28.2,,,-54.5,-78.5,,-39.6,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N/A,No,53.2,,,,16.7,,,,6.7,,33.9,7.1,,,,34.5,,,,0.5,,4,FALSE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,,,FALSE,FALSE,,FALSE,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N<Required,N<Required,N/A,No
32801,Educational Service District 101,22017,2860,Almira School District,Almira Elementary School,Math,,,,,-100,,,0,-42.9,,-4.8,No,N/A,N/A,N/A,N<Required,No,N/A,N/A,N<Required,N/A,N<Required,,,,,60,,,,28.6,,33.3,,,,,-150,,,,20,,50,,FALSE,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,TRUE,,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,FALSE,Yes,N/A,N/A,N/A,N<Required,Yes,N/A,N<Required,N<Required,N/A,N<Required
29801,Northwest Educational Service District 189,29103,2467,Anacortes School District,Anacortes High School,Math,-5.2,0,0,0,-6.1,-3.5,,,-50.5,-100,-9.5,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No,86,,,,62.5,87.8,,,37.5,33.3,75,27.7,,,,20,31.5,,,-28,-50,15.2,TRUE,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,TRUE,,,,,TRUE,Yes,N<Required,N<Required,N<Required,N<Required,Yes,N/A,N/A,N<Required,N<Required,No
29801,Northwest Educational Service District 189,29103,2707,Anacortes School District,Anacortes Middle School,Math,,0,-7.3,-27.5,-13,,,0,,-100,,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,No,N<Required,No,,,,75,43.5,,,,,,,,,,-200,21.4,,,,,0,,,,FALSE,FALSE,FALSE,,FALSE,,,FALSE,,,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,TRUE,,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N<Required,No,N<Required,No
29801,Northwest Educational Service District 189,29103,5176,Anacortes School District,Cap Sante High School,Math,0,,,,,0,,,-100,,0,N<Required,N/A,N/A,N/A,N/A,N<Required,N/A,N/A,N<Required,N/A,N<Required,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,N<Required,N/A,N/A,N/A,N/A,N<Required,N/A,N/A,N<Required,N/A,N<Required
29801,Northwest Educational Service District 189,29103,3182,Anacortes School District,Fidalgo Elementary,Math,-9.4,0,0,0,-26.7,,,,-11.7,-42.9,-14.2,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No,79,,,,64.7,,,,43.3,33.3,67.1,0.3,,,,-32.2,,,,11.8,14.3,-4.6,FALSE,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No
29801,Northwest Educational Service District 189,29103,3252,Anacortes School District,Island View Elementary,Math,-15.2,-100,-7.7,-25,-10.6,,,0,-14.9,-50,-19.9,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No,62.4,40,,60,40,,,,39.3,20,51.8,25.9,-66.7,,-25,23.1,,,,11.3,16.7,14.1,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,Yes,N<Required,N<Required,N<Required,N<Required,Yes,N/A,N<Required,N<Required,N<Required,No
29801,Northwest Educational Service District 189,29103,3057,Anacortes School District,Mount Erie Elementary,Math,-20.2,0,0,-60,-76.5,,,0,-43.3,-38.3,-30.6,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No,73.2,,,20,55.6,,,,25,40,56.9,-22.9,,,0,-98.5,,,,-3,-33.3,-31,FALSE,,,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,,TRUE,TRUE,FALSE,TRUE,FALSE,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N<Required,N<Required,N<Required,No
29801,Northwest Educational Service District 189,31016,4287,Arlington School District,Weston High School,Math,-35,0,,,0,-50.5,,,-38.3,,-13.5,N<Required,N<Required,N/A,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required,50,,,,,,,,,,100,-33.3,,,,,20,,,20,,,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,,,,,FALSE,N<Required,N<Required,N/A,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required
29801,Northwest Educational Service District 189,31016,2523,Arlington School District,Arlington High School,Math,-15.4,0,0,-22.6,-17.4,-13.3,0,0,-55.2,-24.6,-24.6,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No,77.6,,,25,59.4,79.5,,,17.1,,63.8,10.7,,,16.7,13.8,11.7,,,13.8,25,4.2,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,TRUE,,,,TRUE,TRUE,,,FALSE,,TRUE,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No
29801,Northwest Educational Service District 189,31016,4327,Arlington School District,Eagle Creek Elementary,Math,-19.1,-50,0,0,,-15,,0,-35.2,-18.7,-26.3,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,N<Required,N<Required,No,69.1,33.3,,,,72.1,,,33.3,39.3,58.7,-0.8,25,,,,-0.9,,,-3.4,8.5,-11.4,FALSE,FALSE,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,No,N<Required,N<Required,N<Required,No,No,N/A,N<Required,N<Required,N<Required,No
29801,Northwest Educational Service District 189,31016,5010,Arlington School District,Haller Middle School,Math,-29.5,0,0,-38.3,-27.8,-27,0,0,-57.8,-50.5,-35.9,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No,58.4,,,22.2,39.2,59.7,,,25,11.1,46,10.6,,,14.3,16.7,11.7,,,-7.9,8.6,5.9,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No
29801,Northwest Educational Service District 189,31016,4436,Arlington School District,Kent Prairie Elementary,Math,-8.3,0,0,0,0,-5.8,0,0,-10,0,-4.8,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,No,78.1,,,,,79.3,,,61.5,,70.7,20.3,,,,,25.8,,,-5.9,,29.8,FALSE,,,,,FALSE,,,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,Yes
29801,Northwest Educational Service District 189,31016,4573,Arlington School District,Pioneer Elementary,Math,-23.1,,-0.7,-71.4,,-19.1,-100,-5,-49.1,-10.9,-26.6,No,N/A,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No,63.5,40,,71.4,,67.2,,,30.6,18.8,46.9,7.5,,,-200,,4.8,,,-9,33.7,5.9,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,No,N/A,N<Required,N<Required,Yes,No,N<Required,N<Required,No,N<Required,No
29801,Northwest Educational Service District 189,31016,3124,Arlington School District,Post Middle School,Math,-29.7,-1.8,-15.7,-33.3,,-26.9,,-2.2,,-45.2,-37.4,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,No,N<Required,No,55.5,30,,16.7,,57,,,,,45.5,14.3,22.1,,60,,16.6,,,,30.8,4.8,FALSE,TRUE,FALSE,TRUE,,FALSE,FALSE,FALSE,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,No,N<Required,N<Required,N<Required,No,No,N/A,N<Required,No,N<Required,No
29801,Northwest Educational Service District 189,31016,4154,Arlington School District,Presidents Elementary,Math,-28,-100,-100,-100,-13.8,-25.2,-100,0,,-28.6,-27.1,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N<Required,No,47.3,25,,,60.9,47.2,,,,28.6,39.8,24,-33.3,,0,-32.9,27.5,,,,20,22,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,Yes,N<Required,N<Required,N<Required,N<Required,Yes,N<Required,N<Required,No,N<Required,Yes
29801,Northwest Educational Service District 189,31016,1714,Arlington School District,Stillaguamish School,Math,,,0,-100,-100,,,-100,-100,,-72.8,No,N/A,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N/A,N<Required,,20,,,,,,,,,27.6,,,,0,0,,,,0,,-15.1,,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,FALSE,No,N/A,N<Required,N<Required,N<Required,No,N/A,N<Required,N<Required,N/A,N<Required
11801,Educational Service District 123,2420,2507,Asotin-Anatone School District,Asotin Elementary,Math,-5.3,-100,0,,0,,,0,-12.5,-100,-3.4,No,N<Required,N<Required,N/A,N<Required,No,N/A,N/A,N<Required,N<Required,No,62.5,33.3,,100,,,,,40,,50,52.4,-50,,,,,,,20.6,,44.3,TRUE,FALSE,,FALSE,,,FALSE,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,Yes,N<Required,N<Required,N/A,N<Required,Yes,N/A,N<Required,N<Required,N<Required,Yes
11801,Educational Service District 123,2420,2434,Asotin-Anatone School District,Asotin Jr Sr High,Math,-11.5,-50,,,-4.2,,,0,-36.1,,-13.2,No,N<Required,N/A,N/A,N<Required,No,N/A,N/A,N<Required,N/A,No,58,,,,44.4,,,,10.5,,43.5,37.4,50,,,22.9,,,,14.5,,35.7,TRUE,TRUE,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,TRUE,TRUE,,,,,,,,,,TRUE,Yes,N<Required,N/A,N/A,N<Required,Yes,N/A,N<Required,N<Required,N/A,Yes
17801,Puget Sound Educational Service District 121,17408,3825,Auburn School District,Alpac Elementary School,Math,-16.1,,0,-12.9,-6.8,-9.7,-2,-6.3,-25.5,-23,-18.1,No,N/A,N<Required,N<Required,No,No,N<Required,N<Required,N<Required,N<Required,No,69.8,50,,58.8,56,72.4,,,31.6,27.6,65.1,5.8,,,-4.1,20.9,4.4,,,2.6,19,4.4,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,No,N/A,N<Required,N<Required,No,No,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,17408,5082,Auburn School District,Arthur Jacobsen Elementary,Math,-12.5,,,0,-13,-4.4,0,0,,,-13.9,No,N/A,No,N<Required,No,No,N<Required,N<Required,No,No,No,69.5,,,,57.7,79.2,,,,,55.6,25,,,,15.3,16.4,,,,,31.6,FALSE,FALSE,,,FALSE,FALSE,,,,,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,No,N/A,No,N<Required,No,No,N<Required,N<Required,Yes,Yes,Yes
17801,Puget Sound Educational Service District 121,17408,5037,Auburn School District,Auburn Mountainview High School,Math,-18.4,-100,-1,-19.7,-27.8,-11.1,-3.3,0,-58.3,-18.9,-22.8,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,N<Required,N<Required,No,63.2,,,23.1,43.9,70.8,,,,8.3,51.6,35.2,0,,45,20.4,41.3,,,21.7,45.5,32.8,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,TRUE,TRUE,TRUE,,TRUE,,TRUE,TRUE,,,,,TRUE,Yes,N<Required,N<Required,N<Required,No,Yes,N<Required,N<Required,N<Required,N<Required,Yes
17801,Puget Sound Educational Service District 121,17408,4474,Auburn School District,Auburn Riverside High School,Math,-18.9,0,-0.3,-16.5,-22.7,-12.2,-2.4,0,-74.4,-49.8,-24.9,No,N<Required,No,N<Required,No,No,N<Required,N<Required,N<Required,N<Required,No,71.3,,,50,58.5,74.7,,,6.3,,57.6,16.4,,,18.2,17.1,25.5,,,4,25,20.3,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,,TRUE,,TRUE,TRUE,,,,,TRUE,No,N<Required,No,N<Required,No,No,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,17408,2795,Auburn School District,Auburn Senior High School,Math,-21.5,-10.5,0,-14,-30.6,-12,0,-1.9,-52.8,-25.1,-28.4,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,N<Required,N<Required,No,58.3,70,,38.5,38.5,67.3,,,13.5,12.5,47.1,33.7,-33.3,,25,27.2,40.2,,,15.5,33.3,28.8,TRUE,FALSE,,FALSE,TRUE,TRUE,,FALSE,FALSE,TRUE,TRUE,FALSE,,,,FALSE,FALSE,,,FALSE,,FALSE,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,17408,2394,Auburn School District,Cascade Middle School,Math,-48.3,-50,-19.1,,-55.1,-35.3,-43.9,,,,-57.8,No,N<Required,No,No,No,No,N<Required,N<Required,No,No,No,45.6,57.1,,,41.4,49.5,,,,,36.3,-3.2,-16.7,,,-21.2,8.7,,,,,-5.4,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,FALSE,TRUE,TRUE,TRUE,,FALSE,TRUE,FALSE,,,,FALSE,No,N<Required,No,No,No,No,N<Required,No,No,No,No
17801,Puget Sound Educational Service District 121,17408,3439,Auburn School District,Chinook Elementary School,Math,-8.6,,0,-1,-0.7,,0,0,,-3.3,-9.1,No,No,N<Required,N<Required,No,Yes,N<Required,N<Required,No,N<Required,No,52.9,,,53.8,50,,,,,30,48.6,55.5,,,35,57.9,,,,,60.6,53,TRUE,,,TRUE,TRUE,,,,,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,Yes,Yes,N<Required,N<Required,Yes,Yes,N<Required,N<Required,Yes,N<Required,Yes
17801,Puget Sound Educational Service District 121,17408,2932,Auburn School District,Dick Scobee Elementary School,Math,-19.2,-100,0,-3.3,,-3.9,-50,-10.4,-44.6,,-21.1,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,N<Required,No,No,64.6,,,47.4,,75.8,,,21.7,,58.8,5.9,,,5,,10.8,,,-2.2,,8.1,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,,TRUE,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,N<Required,No,No
17801,Puget Sound Educational Service District 121,17408,3745,Auburn School District,Evergreen Heights Elementary,Math,-3.2,,,-2.2,0,0,0,-0.8,-0.6,,-2.7,No,N/A,Yes,N<Required,Yes,Yes,N<Required,N<Required,N<Required,Yes,No,66.2,,,50,,,,,14.3,,57,62.2,,,33.3,,,,,56.3,,65.6,TRUE,FALSE,,TRUE,,,,FALSE,TRUE,,TRUE,TRUE,TRUE,,TRUE,,,TRUE,TRUE,TRUE,,TRUE,Yes,N/A,Yes,N<Required,Yes,Yes,N<Required,N<Required,N<Required,Yes,Yes
17801,Puget Sound Educational Service District 121,17408,3669,Auburn School District,Gildo Rey Elementary School,Math,-7.6,0,0,-1.4,,0,0,-5.9,-9.6,-7.7,-8.8,No,N<Required,N<Required,N<Required,No,Yes,N<Required,N<Required,N<Required,No,No,88.3,,,90.9,,,,,64.7,78.6,86.2,-38.9,,,-161.9,,,,,-13.3,-6.7,-32.1,FALSE,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,FALSE,TRUE,TRUE,FALSE,FALSE,No,N<Required,N<Required,N<Required,No,Yes,N<Required,N<Required,N<Required,No,No
17801,Puget Sound Educational Service District 121,17408,4347,Auburn School District,Hazelwood Elementary School,Math,-11.8,-100,0,-8.2,-11.3,-5.5,0,0,,-23.9,-15.6,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,No,No,80,100,,62.1,67.5,86.3,,,,61.1,76,-6.7,,,-15.3,-0.9,-20.5,,,,-31.1,-29.5,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,No,No
17801,Puget Sound Educational Service District 121,17408,4417,Auburn School District,Ilalko Elementary School,Math,-13.5,-100,0,-26.5,-14.2,-2.6,-50,-2.9,,,-19.6,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,No,No,70.4,75,,33.3,63,73.2,,,,,60.4,20.8,-300,,19.2,5.3,44.4,,,,,13.6,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,No,N<Required,N<Required,N<Required,No,Yes,N<Required,N<Required,Yes,Yes,No
17801,Puget Sound Educational Service District 121,17408,4120,Auburn School District,Lake View Elementary School,Math,-10.5,0,0,,-13.2,,,-1.1,-28.8,-40.7,-12.9,No,N<Required,N<Required,N/A,N<Required,No,N/A,N/A,N<Required,N<Required,No,76.5,,,50,38.1,,,,37.5,27.3,61.8,-2.5,,,,22.5,,,,4,-5.8,-1.1,FALSE,,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,No,N<Required,N<Required,N/A,N<Required,No,N/A,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,17408,5051,Auburn School District,Lakeland Hills Elementary,Math,-6.7,0,0,0,-12.8,0,0,-0.6,-20.2,-27.5,-10.8,No,N<Required,Yes,N<Required,No,Yes,N<Required,N<Required,N<Required,No,No,80.5,,,,57.5,,,,30.4,26.1,67.1,27.1,,,,14.4,,,,22.1,19.6,14.8,TRUE,,,,FALSE,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,Yes,N<Required,Yes,N<Required,No,Yes,N<Required,N<Required,N<Required,No,No
17801,Puget Sound Educational Service District 121,17408,3525,Auburn School District,Lea Hill Elementary School,Math,-17.1,,-1,-17.8,0,-9.8,-50,0,-46,-25.7,-19.7,No,N/A,N<Required,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,No,58.6,100,,34.8,,70.5,,,8.7,15,45.8,22.1,,,14.8,,-0.5,,,13.9,21.6,25.4,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,No,N/A,N<Required,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,17408,4462,Auburn School District,Mt Baker Middle School,Math,-35.7,-33.3,-7.4,-26.4,-46.1,-25.6,-17.4,,,,-43.4,No,N<Required,No,No,No,No,N<Required,N<Required,No,No,No,59.7,75,,41.8,37.9,67,,,,,45.6,-4.4,-33.3,,11.1,6.3,-5.1,,,,,3.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,TRUE,No,N<Required,No,No,No,No,N<Required,No,No,No,No
